id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
642,801,837,98504,643545,644343,0,1,0,0,0,1,4419-4569-56161-4633,1
643,5264,3700,99014,644726,644726,0,0,0,0,0,1,-1,
644,3542,569,98733,645899,706008,0,0,187,0,1,188,36939-27347-27084-17891-18540,0
645,3906,5785,99585,646167,646167,0,0,0,0,0,1,-1,
646,4728,754,99690,650115,650115,0,0,0,0,0,1,-1,
647,5935,746,101515,650697,651692,0,1,2,0,0,3,59789-59907-41695,102
648,5359,817,100515,650707,650707,0,0,0,0,0,1,-1,
649,792,3948,100163,651191,651191,0,0,0,0,0,1,-1,
650,2611,2069,99992,651953,652743,0,0,4,0,0,5,21989-44646-47424-16161,0
651,606,5807,98481,653737,656121,0,0,7,0,0,8,3025-22475-15275-59072,0
652,3137,5892,100174,656171,656171,0,0,0,0,0,1,-1,
653,4177,5514,100663,656856,658053,0,0,2,0,0,3,38887-24400-37353-42661-54386,0
654,3297,3516,101138,658893,709219,0,0,241,0,0,242,58699-60804-56773-46039-30575,0
655,3627,5891,100468,659400,659798,0,0,1,0,0,2,33791-30017-59122,0
